url,title,genre,views,rating
https://www.webtoons.com/en/thriller/never-ending-darling/list?title_no=4212,Never-Ending Darling,Thriller,"636,265",9.74
https://www.webtoons.com/en/super-hero/outrage/list?title_no=1450,Outrage,Superhero,6M,9.35
https://www.webtoons.com/en/super-hero/lavender-jack/list?title_no=1410,Lavender Jack,Superhero,4.9M,9.54
https://www.webtoons.com/en/super-hero/cyberforce/list?title_no=531,Cyberforce,Superhero,1.7M,7.83
https://www.webtoons.com/en/super-hero/the-brooklynite/list?title_no=813,The Brooklynite,Superhero,"651,740",8.99
https://www.webtoons.com/en/super-hero/xinker/list?title_no=541,XINK3R,Superhero,12.9M,9.28
https://www.webtoons.com/en/super-hero/arma/list?title_no=1640,Arma,Superhero,12.1M,9.38
https://www.webtoons.com/en/super-hero/the-fever-king/list?title_no=1659,The Fever King,Superhero,24M,9.56
https://www.webtoons.com/en/super-hero/traveler/list?title_no=3205,Traveler,Superhero,"149,345",7.84
https://www.webtoons.com/en/thriller/hand-jumper/list?title_no=2702,Hand Jumper,Thriller,4M,9.75
https://www.webtoons.com/en/supernatural/soul-on-hold/list?title_no=1701,Soul on Hold,Supernatural,10.3M,9.65
https://www.webtoons.com/en/romance/little-rain/list?title_no=2612,Little Rain,Romance,5.2M,9.83
https://www.webtoons.com/en/romance/phase/list?title_no=2117,Phase,Romance,51.4M,9.56
https://www.webtoons.com/en/romance/brimstone-and-roses/list?title_no=1758,Brimstone and Roses,Romance,32.2M,9.45
https://www.webtoons.com/en/romance/kind-of-confidential/list?title_no=663,Kind of Confidential,Romance,63.5M,9.3
https://www.webtoons.com/en/romance/the-prince-of-southland/list?title_no=2522,The Prince of Southland,Romance,14.7M,9.67
https://www.webtoons.com/en/romance/choco-latte/list?title_no=1691,Choco Latte,Romance,43.6M,9.65
https://www.webtoons.com/en/sf/it-was-all-you/list?title_no=2675,It Was All You,Sci-fi,6.8M,9.51
https://www.webtoons.com/en/horror/survive-romance/list?title_no=2607,Surviving Romance,Horror,26.2M,9.81
https://www.webtoons.com/en/romance/blades-of-furry/list?title_no=2383,Blades of Furry,Romance,28.3M,9.59
https://www.webtoons.com/en/supernatural/mystical/list?title_no=2128,Mystical,Supernatural,25.9M,9.84
https://www.webtoons.com/en/supernatural/shard/list?title_no=960,Shard,Supernatural,13M,9.32
https://www.webtoons.com/en/romance/untouchable/list?title_no=79,unTouchable,Romance,171.7M,9.69
https://www.webtoons.com/en/romance/love-doesnt-talk/list?title_no=2140,Love Doesn't Talk,Romance,15.6M,9.59
https://www.webtoons.com/en/sports/ecstasy-hearts/list?title_no=604,Ecstasy Hearts,Sports,146M,9.02
https://www.webtoons.com/en/sf/eggnoid/list?title_no=1229,Eggnoid,Sci-fi,204.7M,9.65
https://www.webtoons.com/en/romance/miss-abbott-and-the-doctor/list?title_no=707,Miss Abbott and the Doctor,Romance,94.4M,9.81
https://www.webtoons.com/en/supernatural/devil-no-4/list?title_no=1695,Devil Number 4,Supernatural,135.5M,9.77
https://www.webtoons.com/en/romance/ghost-wife/list?title_no=1471,Ghost Wife,Romance,137.4M,9.73
https://www.webtoons.com/en/romance/dating-with-a-tail/list?title_no=1263,Dating With a Tail,Romance,23M,9.4
https://www.webtoons.com/en/thriller/my-deepest-secret/list?title_no=1580,My Deepest Secret,Thriller,189.8M,9.64
https://www.webtoons.com/en/heartwarming/when-the-day-comes/list?title_no=2620,When the Day Comes,Heartwarming,7.5M,9.73
https://www.webtoons.com/en/romance/always-human/list?title_no=557,Always Human,Romance,49M,9.55
https://www.webtoons.com/en/romance/swimming-lessons-for-a-mermaid/list?title_no=1912,Swimming Lessons for a Mermaid,Romance,52.1M,9.74
https://www.webtoons.com/en/romance/freaking-romance/list?title_no=1467,Freaking Romance,Romance,274.1M,9.76
https://www.webtoons.com/en/romance/jumping-over/list?title_no=3238,Jumping Over,Romance,"932,590",8.94
https://www.webtoons.com/en/supernatural/floating-in-my-mind/list?title_no=3485,Floating in My Mind,Supernatural,2.4M,9.42
https://www.webtoons.com/en/romance/opposite-of-always/list?title_no=2743,Opposite of Always,Romance,1.1M,9.49
https://www.webtoons.com/en/romance/flawless/list?title_no=3264,Flawless,Romance,7.2M,9.32
https://www.webtoons.com/en/historical/the-double-agent/list?title_no=3209,The Double Agent,Historical,6.1M,8.95
https://www.webtoons.com/en/supernatural/devilish-romance/list?title_no=2529,Devilish Romance,Supernatural,15.1M,9.49
https://www.webtoons.com/en/romance/the-most-ordinary-girl/list?title_no=4173,The Most Ordinary Girl,Romance,1.3M,9.38
https://www.webtoons.com/en/romance/shadow-bride/list?title_no=2618,Shadow Bride,Romance,14.4M,9.66
https://www.webtoons.com/en/supernatural/of-swamp-and-sea/list?title_no=2736,Of Swamp & Sea,Supernatural,4.6M,9.76
https://www.webtoons.com/en/sf/lovebot/list?title_no=2324,LoveBot,Sci-fi,15.4M,9.38
https://www.webtoons.com/en/romance/half-ghost/list?title_no=2765,Half-Ghost,Romance,10.6M,9.76
https://www.webtoons.com/en/romance/antistalker/list?title_no=2087,AntiSTALKER,Romance,39.3M,9.71
https://www.webtoons.com/en/romance/the-doctors-are-out/list?title_no=1910,The Doctors are Out,Romance,33.7M,9.61
https://www.webtoons.com/en/supernatural/nevermore/list?title_no=2740,Nevermore,Supernatural,3.4M,9.76
https://www.webtoons.com/en/romance/be-my-villain/list?title_no=2728,Be My Villain,Romance,7.4M,9.61
https://www.webtoons.com/en/romance/brass-and-sass/list?title_no=1652,Brass & Sass,Romance,56.4M,9.71
https://www.webtoons.com/en/romance/the-kiss-bet/list?title_no=1617,The Kiss Bet,Romance,101M,9.69
https://www.webtoons.com/en/thriller/school-bus-graveyard/list?title_no=2705,School Bus Graveyard,Thriller,34.1M,9.81
https://www.webtoons.com/en/romance/down-to-earth/list?title_no=1817,Down To Earth,Romance,270.7M,9.81
https://www.webtoons.com/en/slice-of-life/hello-world/list?title_no=827,Hello World!,Slice of life,1.7M,9.12
https://www.webtoons.com/en/slice-of-life/penguin-loves-mev/list?title_no=86,Penguin Loves Mev,Slice of life,5.3M,9.32
https://www.webtoons.com/en/slice-of-life/jingle-jungle/list?title_no=282,Jingle Jungle,Slice of life,"925,641",8.81
https://www.webtoons.com/en/slice-of-life/the-life-of-the-three-bears/list?title_no=390,The Life of the Three Bears,Slice of life,"848,701",8.88
https://www.webtoons.com/en/slice-of-life/just-ask-yuli/list?title_no=402,Just Ask Yuli,Slice of life,"570,149",7.67
https://www.webtoons.com/en/slice-of-life/midnight-rhapsody-season2/list?title_no=365,Midnight Rhapsody : Season 2,Slice of life,2.1M,8.85
https://www.webtoons.com/en/slice-of-life/immortal-nerd/list?title_no=579,Immortal Nerd,Slice of life,3M,7.89
https://www.webtoons.com/en/slice-of-life/all-that-we-hope-to-be/list?title_no=470,All That We Hope to Be,Slice of life,2.3M,9.52
https://www.webtoons.com/en/slice-of-life/roar-street-journal/list?title_no=397,Roar Street Journal,Slice of life,10.6M,9.65
https://www.webtoons.com/en/slice-of-life/midnight-rhapsody/list?title_no=116,Midnight Rhapsody,Slice of life,2.8M,9.15
https://www.webtoons.com/en/slice-of-life/my-kitty-and-old-dog/list?title_no=184,My Kitty and Old Dog,Slice of life,16M,9.66
https://www.webtoons.com/en/slice-of-life/smile-brush-my-old-pictures/list?title_no=302,Smile Brush: My Old Pictures,Slice of life,5.7M,9.69
https://www.webtoons.com/en/tiptoon/cooking-comically/list?title_no=622,Cooking Comically,Informative,5.5M,9.63
https://www.webtoons.com/en/slice-of-life/just-for-kicks/list?title_no=1152,Just for Kicks,Slice of life,27.1M,9.62
https://www.webtoons.com/en/slice-of-life/smile-brush/list?title_no=94,Smile Brush,Slice of life,8.1M,9.58
https://www.webtoons.com/en/tiptoon/illuminated/list?title_no=2813,Illuminated,Informative,"897,333",9.35
https://www.webtoons.com/en/romance/kind-of-love/list?title_no=1850,Kind of Love,Romance,30.4M,9.64
https://www.webtoons.com/en/romance/nevertheless/list?title_no=2647,Nevertheless,Romance,13.9M,9.33
https://www.webtoons.com/en/slice-of-life/small-world/list?title_no=1159,Small World,Slice of life,262.8M,9.53
https://www.webtoons.com/en/tiptoon/sarah-im-sorry-welcome-to-our-galaxy/list?title_no=3665,"Sarah, I'm Sorry:",Informative,1M,8.63
https://www.webtoons.com/en/slice-of-life/our-house/list?title_no=3789,Our House,Slice of life,"929,749",9.29
https://www.webtoons.com/en/romance/rumor-has-it/list?title_no=2967,Rumor Has It,Romance,4.7M,9.72
https://www.webtoons.com/en/slice-of-life/the-dog-diaries/list?title_no=3041,The Dog Diaries,Slice of life,2.2M,9.68
https://www.webtoons.com/en/slice-of-life/its-on/list?title_no=2958,It's On,Slice of life,1.3M,9.77
https://www.webtoons.com/en/romance/marry-me/list?title_no=1951,Marry Me!,Romance,19.1M,9.75
https://www.webtoons.com/en/slice-of-life/to-the-stars-and-back/list?title_no=4047,To The Stars and Back,Slice of life,14.3M,9.57
https://www.webtoons.com/en/slice-of-life/boyfriends/list?title_no=2616,Boyfriends.,Slice of life,289.8M,9.23
https://www.webtoons.com/en/super-hero/backchannel/list?title_no=1456,Backchannel,Superhero,2.1M,9.65
https://www.webtoons.com/en/action/blood-ink/list?title_no=1490,Blood-Ink,Action,49.2M,9.67
https://www.webtoons.com/en/action/covenant/list?title_no=2011,Covenant,Action,14.2M,9.67
https://www.webtoons.com/en/super-hero/urban-animal/list?title_no=1483,Urban Animal,Superhero,32.2M,9.69
https://www.webtoons.com/en/sf/miez/list?title_no=2719,Miez,Sci-fi,"728,160",9.32
https://www.webtoons.com/en/action/island/list?title_no=3923,Island,Action,"482,675",8.98
https://www.webtoons.com/en/action/happiness/list?title_no=4120,Happiness,Action,2.1M,9.34
https://www.webtoons.com/en/super-hero/star-cross/list?title_no=1599,The Red Hook: STARCROSS,Superhero,"265,380",7.11
https://www.webtoons.com/en/super-hero/the-red-hook-blackout/list?title_no=2282,The Red Hook: Blackout & PTSD,Superhero,"205,576",7.18
https://www.webtoons.com/en/super-hero/war-cry/list?title_no=1247,The Red Hook: War Cry,Superhero,"726,620",7.13
https://www.webtoons.com/en/super-hero/the-purple-heart/list?title_no=723,The Purple Heart,Superhero,"921,889",9.03
https://www.webtoons.com/en/super-hero/the-red-hook/list?title_no=643,The Red Hook,Superhero,1.1M,8.07
https://www.webtoons.com/en/sf/ghost-bats/list?title_no=2348,Ghost Bats,Sci-fi,"766,339",9.18
https://www.webtoons.com/en/sf/aphroditeix/list?title_no=1451,Aphrodite IX,Sci-fi,2.3M,8.8
https://www.webtoons.com/en/action/pound/list?title_no=1496,Pound,Action,3.6M,9.12
https://www.webtoons.com/en/supernatural/jackie-rose/list?title_no=613,Jackie Rose,Supernatural,3.9M,9.6
https://www.webtoons.com/en/super-hero/the-bad-guys/list?title_no=701,The Badguys,Superhero,5.8M,9.42
https://www.webtoons.com/en/sf/bloodless-wars/list?title_no=1622,Bloodless Wars,Sci-fi,4.3M,9.3
https://www.webtoons.com/en/supernatural/sword-interval/list?title_no=486,Sword Interval,Supernatural,23.1M,9.63
https://www.webtoons.com/en/super-hero/sidekicks/list?title_no=92,SIDEKICKS,Superhero,18.4M,9.39
https://www.webtoons.com/en/sf/pacific-rim-amara/list?title_no=1327,Pacific Rim: Amara,Sci-fi,1.7M,9.17
https://www.webtoons.com/en/sf/nano-list/list?title_no=700,Nano List,Sci-fi,56M,9.81
https://www.webtoons.com/en/super-hero/supersonic-girl/list?title_no=633,Supersonic Girl,Superhero,12.4M,9.1
https://www.webtoons.com/en/super-hero/samadhi/list?title_no=3049,SAMADHI,Superhero,4.8M,9.47
https://www.webtoons.com/en/super-hero/eternals-500-year-war/list?title_no=3916,Eternals: The 500 Year War,Superhero,"937,025",7.35
https://www.webtoons.com/en/horror/zombie-ship/list?title_no=3350,Zombie Ship,Horror,2M,6.72
https://www.webtoons.com/en/action/the-retreats/list?title_no=3792,The Retreats,Action,"300,548",9.37
https://www.webtoons.com/en/sf/r-x-rayer-hunter/list?title_no=3480,R-X: RAYER HUNTER,Sci-fi,"905,199",8.24
https://www.webtoons.com/en/sf/machine-uprising/list?title_no=4152,Machine Uprising,Sci-fi,"447,232",9.39
https://www.webtoons.com/en/mystery/locker-opener/list?title_no=2515,Locker & Opener,Mystery,3.1M,9.55
https://www.webtoons.com/en/sports/taekwondo-kid/list?title_no=3310,Taekwondo Kid,Sports,1.8M,9.4
https://www.webtoons.com/en/supernatural/spirit-hunter/list?title_no=3185,Spirit Hunter,Supernatural,2.3M,9.62
https://www.webtoons.com/en/action/hundred/list?title_no=3766,100,Action,1.2M,9.2
https://www.webtoons.com/en/action/reawaken-man/list?title_no=3173,REAWAKENED MAN,Action,4M,9.49
https://www.webtoons.com/en/action/the-eagle-and-the-snake/list?title_no=2819,The Eagle and the Snake,Action,2.2M,9.65
https://www.webtoons.com/en/action/darbi/list?title_no=1098,Darbi,Action,35M,9.53
https://www.webtoons.com/en/action/tacit/list?title_no=3178,TACIT,Action,3.9M,9.7
https://www.webtoons.com/en/sf/room-of-swords/list?title_no=1261,Room of Swords,Sci-fi,67.6M,9.78
https://www.webtoons.com/en/sf/straylight-tiger/list?title_no=2807,Straylight Tiger,Sci-fi,2.2M,9.48
https://www.webtoons.com/en/sports/no-scope/list?title_no=1572,No Scope,Sports,59.7M,9.75
https://www.webtoons.com/en/sf/the-last-dimension/list?title_no=3174,The Last Dimension,Sci-fi,1.4M,9.75
https://www.webtoons.com/en/sports/infinity/list?title_no=3451,Infinity,Sports,1.4M,9.65
https://www.webtoons.com/en/supernatural/killmax/list?title_no=1894,KILLMAX,Supernatural,11.7M,9.02
https://www.webtoons.com/en/action/blade-of-the-phantom-master/list?title_no=3481,Blade of the Phantom Master,Action,"560,912",8.2
https://www.webtoons.com/en/action/cloud-walker/list?title_no=2730,Cloud Walker,Action,3.5M,9.43
https://www.webtoons.com/en/sports/hanlim-gym/list?title_no=2850,Hanlim Gym,Sports,6.7M,9.46
https://www.webtoons.com/en/sports/double-click/list?title_no=3669,Double Click,Sports,4M,9.7
https://www.webtoons.com/en/super-hero/vixen-nyc/list?title_no=4169,Vixen: NYC,Superhero,"475,307",9.37
https://www.webtoons.com/en/sports/wind-breaker/list?title_no=372,Wind Breaker,Sports,307.1M,9.91
https://www.webtoons.com/en/historical/return-of-the-mad-demon/list?title_no=3671,Return of the Mad Demon,Historical,4.8M,9.8
https://www.webtoons.com/en/sf/city-of-blank/list?title_no=1895,City of Blank,Sci-fi,31.1M,9.7
https://www.webtoons.com/en/action/return-of-the-blossoming-blade/list?title_no=2849,Return of the Blossoming Blade,Action,12.6M,9.87
https://www.webtoons.com/en/action/the-gamer/list?title_no=88,The Gamer,Action,428.7M,9.61
https://www.webtoons.com/en/thriller/death-rescheduled/list?title_no=3515,Death: Rescheduled,Thriller,13.6M,9.54
https://www.webtoons.com/en/sports/the-boxer/list?title_no=2027,The Boxer,Sports,157.4M,9.86
https://www.webtoons.com/en/super-hero/unordinary/list?title_no=679,unOrdinary,Superhero,1.1B,9.75
https://www.webtoons.com/en/comedy/not-so-shoujo-love-story/list?title_no=2189,Not So Shoujo Love Story,Comedy,31.7M,9.72
https://www.webtoons.com/en/slice-of-life/deadlove/list?title_no=2460,Deadlove,Slice of life,2M,9.19
https://www.webtoons.com/en/romance/her-mannequin/list?title_no=2875,Her Mannequin,Romance,3.9M,9.3
https://www.webtoons.com/en/comedy/mage-and-demon-queen/list?title_no=1438,Mage & Demon Queen,Comedy,309.2M,9.78
https://www.webtoons.com/en/romance/lmly/list?title_no=2700,LMLY,Romance,7.9M,9.52
https://www.webtoons.com/en/comedy/love-advice/list?title_no=1498,Love Advice from the Great Duke of Hell,Comedy,112M,9.82
https://www.webtoons.com/en/comedy/super-awkward-man/list?title_no=2972,Super Awkward Man,Comedy,1.1M,9.5
https://www.webtoons.com/en/comedy/gecko-chan/list?title_no=2717,Gecko Chan,Comedy,2.9M,9.17
https://www.webtoons.com/en/supernatural/blacksmith/list?title_no=3341,BlackSmith,Supernatural,1.1M,9.63
https://www.webtoons.com/en/slice-of-life/pigminted/list?title_no=482,Pigminted,Slice of life,4M,8.74
https://www.webtoons.com/en/slice-of-life/nicholalala/list?title_no=418,Nicholalala,Slice of life,3M,8.99
https://www.webtoons.com/en/comedy/epic-v/list?title_no=353,Epic V,Comedy,"552,699",5.79
https://www.webtoons.com/en/comedy/tickle-town/list?title_no=428,Tickle Town,Comedy,2.7M,6.59
https://www.webtoons.com/en/slice-of-life/lars/list?title_no=358,Lars,Slice of life,8.5M,8.53
https://www.webtoons.com/en/sports/eat-fighter/list?title_no=1460,Eat Fighter,Sports,1M,5.41
https://www.webtoons.com/en/comedy/new-life-project/list?title_no=279,New Life Project,Comedy,1.8M,8.4
https://www.webtoons.com/en/slice-of-life/lunarbaboon/list?title_no=523,Lunarbaboon,Slice of life,65.9M,9.66
https://www.webtoons.com/en/super-hero/cyko-ko/list?title_no=560,Cyko-KO,Superhero,"243,811",7.38
https://www.webtoons.com/en/comedy/polidiocy/list?title_no=676,Polidiocy,Comedy,1.7M,7.19
https://www.webtoons.com/en/comedy/3-second-strip/list?title_no=380,3-Second Strip,Comedy,16.1M,8.52
https://www.webtoons.com/en/slice-of-life/cluster-fudge/list?title_no=355,Cluster Fudge,Slice of life,5.1M,8.55
https://www.webtoons.com/en/comedy/buzzfeed-comics/list?title_no=585,BuzzFeed Comics,Comedy,19.6M,5.64
https://www.webtoons.com/en/comedy/the-danemen/list?title_no=395,The DaneMen,Comedy,8.5M,9.07
https://www.webtoons.com/en/comedy/randomphilia/list?title_no=386,RANDOMPHILIA,Comedy,18.1M,9.41
https://www.webtoons.com/en/slice-of-life/up-and-out/list?title_no=488,Up and Out ,Slice of life,10.6M,8.87
https://www.webtoons.com/en/slice-of-life/national-dog-day/list?title_no=747,National Dog Day 2016,Slice of life,2.9M,9.55
https://www.webtoons.com/en/slice-of-life/a-bittersweet-life/list?title_no=294,A Bittersweet Life,Slice of life,6.6M,9.32
https://www.webtoons.com/en/slice-of-life/average-adventures-of-an-average-girl/list?title_no=401,Average Adventures of an Average Girl,Slice of life,9.5M,9.28
https://www.webtoons.com/en/comedy/trash-bird/list?title_no=473,Trash Bird,Comedy,13.2M,9.54
https://www.webtoons.com/en/slice-of-life/doodle-for-food/list?title_no=487,Doodle for Food,Slice of life,53.1M,9.44
https://www.webtoons.com/en/comedy/moon-beard/list?title_no=471,MOONBEARD,Comedy,8M,9.26
https://www.webtoons.com/en/comedy/the-sound-of-your-heart/list?title_no=269,The Sound of Your Heart,Comedy,30.4M,9.56
https://www.webtoons.com/en/slice-of-life/mercworks/list?title_no=426,MercWorks,Slice of life,8.9M,9.13
https://www.webtoons.com/en/comedy/the-gentlemans-armchair/list?title_no=469,The Gentleman’s Armchair,Comedy,6.1M,8.91
https://www.webtoons.com/en/slice-of-life/girls-have-a-blog/list?title_no=1052,Girls Have a Blog,Slice of life,6.3M,9.18
https://www.webtoons.com/en/super-hero/i-dont-want-this-kind-of-hero/list?title_no=98,I Don't Want This Kind of Hero,Superhero,39.7M,9.74
https://www.webtoons.com/en/comedy/dustinteractive/list?title_no=907,dustinteractive,Comedy,102.9M,9.34
https://www.webtoons.com/en/comedy/1111-animals/list?title_no=437,1111 Animals,Comedy,6.9M,8.9
https://www.webtoons.com/en/sports/skate-fire-100/list?title_no=1674,Skate!!! Fire 100,Sports,2.1M,9.63
https://www.webtoons.com/en/comedy/behind-the-gifs/list?title_no=658,Behind the GIFs,Comedy,114.8M,9.49
https://www.webtoons.com/en/supernatural/apocalyptic-horseplay/list?title_no=635,Apocalyptic Horseplay,Supernatural,15.8M,9.73
https://www.webtoons.com/en/slice-of-life/lorna/list?title_no=1284,Lorna,Slice of life,4M,8.45
https://www.webtoons.com/en/slice-of-life/how-to-love/list?title_no=472,How to Love,Slice of life,11.1M,9.51
https://www.webtoons.com/en/sf/moonyou/list?title_no=1340,Moon You,Sci-fi,7M,9.71
https://www.webtoons.com/en/slice-of-life/illusions-of-adulting/list?title_no=922,Illusions of Adulting,Slice of life,4.7M,5.93
https://www.webtoons.com/en/slice-of-life/as-per-usual/list?title_no=599,As Per Usual,Slice of life,114.7M,9.42
https://www.webtoons.com/en/slice-of-life/its-a-budgies-life/list?title_no=985,A Budgie's Life,Slice of life,67M,9.79
https://www.webtoons.com/en/comedy/library-ghost/list?title_no=220,Library Ghost,Comedy,7.6M,8.77
https://www.webtoons.com/en/slice-of-life/waffles-and-pancakes/list?title_no=1310,Waffles & Pancakes,Slice of life,69.8M,9.61
https://www.webtoons.com/en/comedy/hapi-buni/list?title_no=362,HAPI BUNI,Comedy,46.4M,9.52
https://www.webtoons.com/en/comedy/meow-man/list?title_no=1677,Meow Man,Comedy,29.5M,9.69
https://www.webtoons.com/en/romance/warning-label/list?title_no=1051,Warning Label,Romance,6.9M,8.95
https://www.webtoons.com/en/slice-of-life/saphie-one-eyed-cat/list?title_no=670,Saphie: The One-Eyed Cat,Slice of life,146.9M,9.8
https://www.webtoons.com/en/slice-of-life/my-name-is-benny/list?title_no=1279,My Name is Benny,Slice of life,36.7M,9.73
https://www.webtoons.com/en/comedy/10th-dimension-boys/list?title_no=71,10th Dimension Boys,Comedy,28.6M,9.34
https://www.webtoons.com/en/romance/cinnamonroll/list?title_no=2226,CinnamonRoll,Romance,7.7M,8.79
https://www.webtoons.com/en/slice-of-life/murrz/list?title_no=1281,Murrz,Slice of life,229.7M,9.66
https://www.webtoons.com/en/slice-of-life/cat-loaf-adventures/list?title_no=1381,Cat Loaf Adventures,Slice of life,23.1M,9.59
https://www.webtoons.com/en/comedy/my-daughter-is-a-zombie/list?title_no=2190,My Daughter is a Zombie,Comedy,20.3M,9.67
https://www.webtoons.com/en/sf/matchmaker-hero/list?title_no=1569,Matchmaker Hero,Sci-fi,10.7M,9.46
https://www.webtoons.com/en/supernatural/undeaded/list?title_no=468,UndeadEd,Supernatural,26.8M,9.69
https://www.webtoons.com/en/comedy/rewriting-extinction/list?title_no=3648,Rewriting Extinction,Comedy,1.6M,9.71
https://www.webtoons.com/en/comedy/illustrated-internet/list?title_no=750,Illustrated Internet,Comedy,12.7M,9.05
https://www.webtoons.com/en/comedy/toaster-dude/list?title_no=1983,Toaster Dude,Comedy,27.7M,9.77
https://www.webtoons.com/en/comedy/brutally-honest/list?title_no=799,Brutally Honest,Comedy,22.9M,9.47
https://www.webtoons.com/en/comedy/axed/list?title_no=1558,AXED,Comedy,35.7M,9.64
https://www.webtoons.com/en/romance/our-beloved-summer/list?title_no=3666,Our Beloved Summer,Romance,4.8M,9.82
https://www.webtoons.com/en/slice-of-life/boo-its-sex/list?title_no=1413,BOO! It's Sex,Slice of life,86.3M,8.84
https://www.webtoons.com/en/comedy/meow-rangers/list?title_no=3273,Meow Rangers,Comedy,"920,880",9.34
https://www.webtoons.com/en/action/killer-bang-the-first-kill/list?title_no=4174,Killer Bang: The First Kill,Action,"555,466",9.06
https://www.webtoons.com/en/romance/til-debt-do-us-part/list?title_no=3115,'Til Debt Do Us Part,Romance,11.9M,9.71
https://www.webtoons.com/en/sports/plum/list?title_no=1605,Plum,Sports,6M,9.57
https://www.webtoons.com/en/comedy/vibe-check/list?title_no=2724,Vibe Check!,Comedy,1.7M,9.55
https://www.webtoons.com/en/comedy/my-dictator-boyfriend/list?title_no=1391,My Dictator Boyfriend,Comedy,44.2M,9.02
https://www.webtoons.com/en/action/monochrome/list?title_no=2884,MONOCHROME,Action,1.9M,9.35
https://www.webtoons.com/en/comedy/the-hip-guy/list?title_no=2577,The Hip Guy,Comedy,7.5M,9.25
https://www.webtoons.com/en/comedy/cat-got-your-tongue/list?title_no=3362,Cat Got Your Tongue,Comedy,"751,119",8.78
https://www.webtoons.com/en/romance/my-irresistible-ex/list?title_no=3348,My Irresistible Ex,Romance,5M,7.95
https://www.webtoons.com/en/slice-of-life/carl/list?title_no=1216,CARL,Slice of life,48.9M,9.77
https://www.webtoons.com/en/sports/the-build-up/list?title_no=2712,The Build Up,Sports,8M,9.78
https://www.webtoons.com/en/comedy/cat-vs-dog/list?title_no=2961,Cat vs. Dog,Comedy,4.5M,9.36
https://www.webtoons.com/en/romance/daily-jojo/list?title_no=3335,Daily JoJo,Romance,4.5M,9.76
https://www.webtoons.com/en/comedy/live-with-yourself/list?title_no=919,Live with Yourself!,Comedy,112.9M,9.75
https://www.webtoons.com/en/comedy/andy-bass/list?title_no=2284,Andy Bass,Comedy,10.4M,9.34
https://www.webtoons.com/en/comedy/finding-fiends/list?title_no=2756,Finding Fiends,Comedy,3.6M,9.76
https://www.webtoons.com/en/romance/my-younger-brothers-friend/list?title_no=3163,My Younger Brother's Friend,Romance,9.5M,9.41
https://www.webtoons.com/en/romance/match-made-in-hell/list?title_no=2741,Match Made in Hell,Romance,6.5M,9.49
https://www.webtoons.com/en/comedy/safely-endangered/list?title_no=352,Safely Endangered,Comedy,381.4M,9.56
https://www.webtoons.com/en/slice-of-life/hyperfocus/list?title_no=3340,Hyperfocus,Slice of life,9.5M,9.43
https://www.webtoons.com/en/slice-of-life/bluechair/list?title_no=199,Bluechair,Slice of life,516.2M,9.72
https://www.webtoons.com/en/comedy/adventures-of-god/list?title_no=853,Adventures of God,Comedy,429.7M,9.43
https://www.webtoons.com/en/romance/so-i-married-the-antifan/list?title_no=2739,So I Married the Anti-Fan,Romance,21.1M,9.46
https://www.webtoons.com/en/romance/romance-101/list?title_no=2406,Romance 101,Romance,39.7M,9.84
https://www.webtoons.com/en/comedy/rooftops-and-roommates/list?title_no=2576,Rooftops & Roommates,Comedy,29M,9.49
https://www.webtoons.com/en/romance/your-smile-is-a-trap/list?title_no=2052,Your Smile is a Trap,Romance,50.2M,9.78
https://www.webtoons.com/en/romance/can-i-take-it-back/list?title_no=4355,Can I Take It Back?,Romance,"568,465",9.76
https://www.webtoons.com/en/romance/maid-for-hire/list?title_no=2725,Maid for Hire,Romance,13.7M,9.38
https://www.webtoons.com/en/slice-of-life/my-giant-nerd-boyfriend/list?title_no=958,My Giant Nerd Boyfriend,Slice of life,713.2M,9.73
https://www.webtoons.com/en/comedy/high-class-homos/list?title_no=2723,High Class Homos,Comedy,55.1M,9.35
https://www.webtoons.com/en/slice-of-life/batman-wayne-family-adventures/list?title_no=3180,Batman: Wayne Family,Slice of life,45M,9.76
https://www.webtoons.com/en/supernatural/lalins-curse/list?title_no=1601,Lalin's Curse,Supernatural,30.3M,9.86
https://www.webtoons.com/en/supernatural/the-red-king/list?title_no=1687,The Red King,Supernatural,26.5M,9.75
https://www.webtoons.com/en/fantasy/empyrea/list?title_no=1407,EMPYREA,Fantasy,27.1M,9.75
https://www.webtoons.com/en/fantasy/the-witch-and-the-bull/list?title_no=1892,The Witch and The Bull,Fantasy,50.9M,9.78
https://www.webtoons.com/en/fantasy/hooves-of-death/list?title_no=1535,Hooves of Death,Fantasy,21.5M,9.44
https://www.webtoons.com/en/fantasy/athena-complex/list?title_no=867,Athena Complex,Fantasy,41.9M,9.54
https://www.webtoons.com/en/comedy/cursed-princess-club/list?title_no=1537,Cursed Princess Club,Comedy,235.2M,9.81
https://www.webtoons.com/en/comedy/trailer-park-warlock/list?title_no=1512,Trailer Park Warlock,Comedy,5.7M,9.31
https://www.webtoons.com/en/romance/act-like-you-love-me/list?title_no=2521,Act Like You Love Me!,Romance,34.6M,9.79
https://www.webtoons.com/en/fantasy/7fates-chakho/list?title_no=3784,7FATES: CHAKHO,Fantasy,25.1M,9.87
https://www.webtoons.com/en/fantasy/dark-moon-the-blood-altar/list?title_no=3785,DARK MOON:,Fantasy,14.1M,9.85
https://www.webtoons.com/en/fantasy/castle-swimmer/list?title_no=1499,Castle Swimmer,Fantasy,228M,9.84
